ts,type,walletId,lightningAddress,invoiceId,betAmount,payoutAmount,amountSats,balanceBeforeSats,balanceAfterSats,recipient,reason,error
"2026-05-06T22:08:15.671Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T22:03:16.375Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T22:03:15.655Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:58:16.349Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:58:15.638Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:53:16.332Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:53:15.622Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:48:16.410Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:48:15.606Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:43:16.393Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:43:15.588Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:38:16.343Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:38:15.573Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:33:16.354Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:33:15.552Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:28:16.338Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:28:15.535Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:23:16.267Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:23:15.518Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:18:16.210Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:18:15.501Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:13:16.239Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:13:15.485Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:08:16.258Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:08:15.471Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T21:03:16.268Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T21:03:15.453Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:58:16.244Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:58:15.437Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:53:16.147Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:53:15.421Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:48:16.258Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:48:15.404Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:43:16.187Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:43:15.387Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:38:16.264Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:38:15.372Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:33:16.128Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:33:15.362Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:28:16.241Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:28:15.348Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:23:16.121Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:23:15.339Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:18:16.135Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:18:15.327Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:13:16.177Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:13:15.311Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:08:16.017Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:08:15.296Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T20:03:16.096Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T20:03:15.280Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:58:16.316Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:58:15.266Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:53:16.268Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:53:15.253Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:48:16.005Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:48:15.236Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:43:16.342Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:43:15.219Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:38:15.989Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:38:15.203Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:33:16.244Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:33:15.189Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:28:15.993Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:28:15.174Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:23:16.081Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:23:15.160Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:18:16.028Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:18:15.146Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:13:16.218Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:13:15.135Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:08:15.966Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:08:15.122Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T19:03:16.098Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T19:03:15.107Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:58:15.788Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:58:15.092Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:53:16.124Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:53:15.079Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:48:15.982Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:48:15.064Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:43:16.094Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:43:15.051Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:38:15.810Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:38:15.044Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:33:15.870Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:33:15.029Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:28:15.907Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:28:15.014Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:23:15.813Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:23:14.999Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:18:15.728Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:18:14.987Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:13:15.732Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:13:14.972Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:08:15.966Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:08:14.959Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T18:03:15.817Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T18:03:14.944Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:58:15.800Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:58:14.929Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:53:15.789Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:53:14.914Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:48:15.729Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:48:14.902Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:43:15.709Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:43:14.888Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:38:15.878Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:38:14.875Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:33:15.879Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:33:14.863Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:28:15.670Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:28:14.852Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:23:15.640Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:23:14.840Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:18:15.611Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:18:14.826Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:13:15.561Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:13:14.812Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:08:15.752Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:08:14.801Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T17:03:15.585Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T17:03:14.787Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:58:15.621Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T16:58:14.773Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:53:15.540Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T16:53:14.760Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:48:15.481Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T16:48:14.749Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:43:15.457Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T16:43:14.736Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:38:15.424Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T16:38:14.722Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:33:15.549Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T16:33:14.709Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:28:15.648Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
"2026-05-06T16:28:14.696Z","auto_refund_requested","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","1030","0","abc@speed.app","auto_refund",""
"2026-05-06T16:23:15.444Z","auto_refund_failed","e2da14b8e4d0d38e93705bd9283d5c45","abc@speed.app","","","","1030","0","1030","abc@speed.app","auto_refund","Request failed with status code 400"
